epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
119,9602.33,1.09562,1.79202,1.24902,1.44609,0,0.65516,0.66898,0.67247,0.49188,0.78183,0.60467,0.67062,0.44222,1.10244,1.53093,1.31019,1.42639,0,0.0004159,0.0004159,0.0004159
120,9683.2,1.11745,1.81129,1.25209,1.4459,0,0.75432,0.65696,0.67441,0.48466,0.75347,0.6542,0.67294,0.43934,1.12889,1.53947,1.3255,1.42254,0,0.00041095,0.00041095,0.00041095
121,9764.3,1.1026,1.81772,1.25572,1.42907,0,0.76091,0.64899,0.68348,0.48855,0.73737,0.64776,0.67011,0.44218,1.16221,1.56175,1.33201,1.44466,0,0.000406,0.000406,0.000406
122,9845.14,1.10008,1.797,1.24273,1.42917,0,0.80947,0.6194,0.68001,0.4924,0.78627,0.61288,0.66506,0.44801,1.11254,1.55602,1.31548,1.40888,0,0.00040105,0.00040105,0.00040105
123,9926.54,1.10679,1.81043,1.25185,1.44284,0,0.73501,0.622,0.65668,0.47209,0.62805,0.67755,0.65694,0.43613,1.14638,1.52163,1.3455,1.43307,0,0.0003961,0.0003961,0.0003961
124,10007.1,1.10168,1.80014,1.23062,1.4273,0,0.68047,0.65947,0.66347,0.48367,0.67022,0.65693,0.66473,0.43883,1.12077,1.56037,1.32222,1.41539,0,0.00039115,0.00039115,0.00039115
125,10087.6,1.08454,1.8047,1.22243,1.42876,0,0.78189,0.62356,0.67706,0.48938,0.76754,0.61846,0.66951,0.44055,1.12009,1.52593,1.30375,1.41407,0,0.0003862,0.0003862,0.0003862
126,10167.7,1.07702,1.77221,1.21478,1.42049,0,0.73632,0.63756,0.6842,0.49336,0.77909,0.60962,0.67502,0.44257,1.12083,1.50175,1.29783,1.41313,0,0.00038125,0.00038125,0.00038125
127,10247.9,1.11244,1.81186,1.24611,1.43261,0,0.7664,0.63721,0.68102,0.48879,0.76078,0.63358,0.67308,0.44344,1.12226,1.52373,1.32032,1.41723,0,0.0003763,0.0003763,0.0003763
128,10327.9,1.07857,1.7723,1.20812,1.41668,0,0.69163,0.67352,0.68186,0.4942,0.68669,0.67482,0.67579,0.44278,1.1132,1.50706,1.28421,1.4152,0,0.00037135,0.00037135,0.00037135
129,10408.4,1.07496,1.78122,1.20433,1.41646,0,0.76385,0.63064,0.68526,0.50141,0.74662,0.62603,0.67277,0.44958,1.11404,1.52524,1.29043,1.42417,0,0.0003664,0.0003664,0.0003664
130,10489.2,1.08223,1.77725,1.22368,1.42284,0,0.77008,0.65317,0.68121,0.49563,0.75824,0.64247,0.66961,0.45117,1.10605,1.52973,1.32723,1.41665,0,0.00036145,0.00036145,0.00036145
131,10569.8,1.07892,1.76031,1.20288,1.41888,0,0.76959,0.63692,0.66916,0.49189,0.76681,0.63537,0.66098,0.44544,1.1147,1.50618,1.29062,1.40867,0,0.0003565,0.0003565,0.0003565
132,10650.6,1.07109,1.72269,1.19786,1.41785,0,0.74885,0.64125,0.67529,0.50171,0.7509,0.63175,0.66235,0.44966,1.11723,1.54186,1.30107,1.41566,0,0.00035155,0.00035155,0.00035155
133,10731.7,1.0709,1.77274,1.20499,1.40786,0,0.71542,0.66087,0.68121,0.4968,0.66851,0.67298,0.67657,0.45163,1.1381,1.53881,1.29977,1.43874,0,0.0003466,0.0003466,0.0003466
134,10812.1,1.06845,1.7368,1.19068,1.4094,0,0.66242,0.68421,0.67437,0.49454,0.7488,0.65901,0.67374,0.44956,1.12414,1.51388,1.29296,1.41718,0,0.00034165,0.00034165,0.00034165
135,10893.3,1.0732,1.78243,1.20362,1.41854,0,0.71518,0.66272,0.68405,0.50267,0.706,0.66049,0.67787,0.45663,1.11151,1.52012,1.27874,1.41498,0,0.0003367,0.0003367,0.0003367
136,10973.3,1.07905,1.76701,1.19648,1.425,0,0.71722,0.67802,0.68317,0.5089,0.72547,0.66179,0.67471,0.45674,1.09441,1.52933,1.32169,1.40692,0,0.00033175,0.00033175,0.00033175
137,11053.2,1.06824,1.75628,1.19377,1.4059,0,0.73747,0.66795,0.68519,0.50745,0.7218,0.66137,0.67054,0.45979,1.08586,1.537,1.32113,1.39125,0,0.0003268,0.0003268,0.0003268
138,11133.7,1.07018,1.75784,1.19044,1.39575,0,0.78739,0.65953,0.68174,0.50125,0.77686,0.65895,0.67976,0.45686,1.08814,1.53907,1.30686,1.39909,0,0.00032185,0.00032185,0.00032185
139,11214.9,1.05688,1.75601,1.18658,1.39955,0,0.74221,0.65674,0.68467,0.49906,0.73086,0.6518,0.67866,0.46118,1.08687,1.54975,1.33115,1.38502,0,0.0003169,0.0003169,0.0003169
140,11295,1.05896,1.75977,1.18623,1.39769,0,0.69814,0.68732,0.69105,0.50738,0.68596,0.67885,0.67988,0.46024,1.09674,1.5107,1.27678,1.40403,0,0.00031195,0.00031195,0.00031195
141,11375,1.04892,1.74904,1.16844,1.3957,0,0.73458,0.6713,0.68743,0.50298,0.7272,0.67285,0.67622,0.45938,1.08478,1.51179,1.28596,1.40037,0,0.000307,0.000307,0.000307
142,11455.5,1.05743,1.7498,1.17283,1.39596,0,0.72953,0.67403,0.69563,0.51046,0.72214,0.66399,0.68593,0.4663,1.08283,1.49925,1.27035,1.39923,0,0.00030205,0.00030205,0.00030205
143,11535.5,1.03601,1.74111,1.16083,1.38612,0,0.72754,0.66882,0.69094,0.50928,0.72422,0.66596,0.68712,0.46161,1.08408,1.52701,1.27331,1.39337,0,0.0002971,0.0002971,0.0002971
144,11615.7,1.04809,1.73443,1.17311,1.39758,0,0.72028,0.67001,0.69059,0.50657,0.71263,0.6631,0.68728,0.45767,1.09913,1.53768,1.32119,1.41331,0,0.00029215,0.00029215,0.00029215
145,11695.9,1.05468,1.73508,1.16451,1.39337,0,0.808,0.62047,0.6926,0.51679,0.79595,0.61703,0.68063,0.45789,1.11319,1.52988,1.29669,1.41458,0,0.0002872,0.0002872,0.0002872
146,11776.3,1.05647,1.75449,1.16638,1.38732,0,0.70285,0.68056,0.69505,0.51743,0.69927,0.68131,0.69325,0.46944,1.10515,1.53997,1.26829,1.40592,0,0.00028225,0.00028225,0.00028225
147,11856.7,1.04925,1.75455,1.1605,1.39404,0,0.69961,0.67159,0.68826,0.51635,0.7512,0.64277,0.68253,0.46714,1.07028,1.54091,1.29695,1.38757,0,0.0002773,0.0002773,0.0002773
148,11936.6,1.03765,1.73698,1.16385,1.38409,0,0.72752,0.65395,0.68877,0.51931,0.72789,0.65032,0.683,0.46986,1.09836,1.53586,1.3022,1.40637,0,0.00027235,0.00027235,0.00027235
149,12016.5,1.0396,1.72794,1.16133,1.38785,0,0.67793,0.68495,0.69277,0.51668,0.74403,0.6431,0.68345,0.4678,1.08504,1.53996,1.30295,1.39239,0,0.0002674,0.0002674,0.0002674
150,12096.6,1.05738,1.75186,1.15534,1.39138,0,0.74495,0.63812,0.6942,0.50982,0.73373,0.63237,0.68605,0.46979,1.08932,1.53259,1.29901,1.39828,0,0.00026245,0.00026245,0.00026245
151,12176.3,1.05608,1.73179,1.16618,1.39228,0,0.7557,0.64615,0.69283,0.51263,0.74931,0.64044,0.67805,0.47077,1.08853,1.53201,1.28831,1.3997,0,0.0002575,0.0002575,0.0002575
152,12256.2,1.05258,1.7287,1.15853,1.39146,0,0.6846,0.69514,0.69443,0.51609,0.68263,0.69864,0.69171,0.47172,1.0724,1.53595,1.2657,1.38371,0,0.00025255,0.00025255,0.00025255
153,12335.7,1.04297,1.73126,1.13791,1.38124,0,0.73146,0.66421,0.69918,0.51929,0.76004,0.65056,0.69451,0.47345,1.07236,1.53267,1.26097,1.38826,0,0.0002476,0.0002476,0.0002476
154,12415.9,1.02931,1.69308,1.12561,1.37521,0,0.71137,0.68455,0.68894,0.50721,0.72194,0.6692,0.6865,0.46465,1.09755,1.52143,1.28339,1.41595,0,0.00024265,0.00024265,0.00024265
155,12495.7,1.03362,1.73099,1.14404,1.37697,0,0.73558,0.66098,0.685,0.50714,0.72659,0.65876,0.68139,0.46919,1.10463,1.51311,1.27337,1.4056,0,0.0002377,0.0002377,0.0002377
156,12575.8,1.01722,1.69877,1.12674,1.37262,0,0.75862,0.64629,0.67886,0.50099,0.76322,0.64122,0.67444,0.46455,1.09183,1.5009,1.29064,1.3976,0,0.00023275,0.00023275,0.00023275
157,12655.9,1.02272,1.69505,1.12637,1.3744,0,0.74772,0.65714,0.68474,0.50737,0.75148,0.65841,0.68176,0.46758,1.09577,1.51032,1.29367,1.4154,0,0.0002278,0.0002278,0.0002278
158,12735.2,1.01957,1.69826,1.11637,1.37433,0,0.7455,0.65824,0.68563,0.50972,0.74295,0.6526,0.67761,0.46919,1.08296,1.51573,1.2886,1.40566,0,0.00022285,0.00022285,0.00022285
159,12814.9,1.03086,1.71142,1.12773,1.38019,0,0.76975,0.65656,0.68353,0.50333,0.7609,0.64113,0.67097,0.46064,1.0866,1.54545,1.30456,1.39535,0,0.0002179,0.0002179,0.0002179
160,12894.6,1.00916,1.68643,1.10253,1.36894,0,0.76649,0.65392,0.68987,0.51472,0.76345,0.65244,0.68618,0.46661,1.07609,1.53631,1.2758,1.38621,0,0.00021295,0.00021295,0.00021295
161,12974.1,1.03033,1.69096,1.10603,1.37157,0,0.7895,0.64402,0.68879,0.51636,0.79098,0.64664,0.68486,0.46698,1.06359,1.53966,1.27993,1.37953,0,0.000208,0.000208,0.000208
162,13053.9,1.03165,1.70902,1.12952,1.37753,0,0.76896,0.65059,0.68697,0.51574,0.77039,0.65343,0.68823,0.46816,1.06319,1.53562,1.30089,1.38101,0,0.00020305,0.00020305,0.00020305
163,13134.1,1.01866,1.69367,1.11196,1.37375,0,0.77218,0.6637,0.69499,0.51697,0.76307,0.66308,0.69148,0.47213,1.0725,1.53095,1.29787,1.37548,0,0.0001981,0.0001981,0.0001981
164,13214.4,1.02498,1.70261,1.12184,1.36609,0,0.74896,0.66748,0.69439,0.51742,0.76828,0.65889,0.69257,0.4733,1.07671,1.54083,1.28812,1.36759,0,0.00019315,0.00019315,0.00019315
165,13293.8,1.01804,1.71825,1.11646,1.37068,0,0.75833,0.66394,0.69843,0.52731,0.77884,0.65009,0.69459,0.4743,1.07847,1.51866,1.27676,1.37192,0,0.0001882,0.0001882,0.0001882
166,13373.3,1.01108,1.68322,1.09622,1.36069,0,0.74932,0.66206,0.69754,0.52616,0.73854,0.65855,0.69324,0.47655,1.07198,1.5157,1.28278,1.37964,0,0.00018325,0.00018325,0.00018325
167,13453.3,1.00084,1.67217,1.07329,1.36105,0,0.75879,0.67125,0.70075,0.52424,0.75711,0.6686,0.70195,0.47879,1.07268,1.53817,1.29122,1.38569,0,0.0001783,0.0001783,0.0001783
168,13533.1,1.00106,1.66672,1.10975,1.34866,0,0.73436,0.67839,0.70324,0.52545,0.73835,0.66938,0.70236,0.48178,1.05785,1.53455,1.28787,1.3855,0,0.00017335,0.00017335,0.00017335
169,13613,0.98867,1.66723,1.08832,1.36015,0,0.74024,0.66128,0.70211,0.52393,0.73818,0.65936,0.69955,0.47589,1.06357,1.52803,1.28412,1.38879,0,0.0001684,0.0001684,0.0001684
170,13692.5,1.00706,1.68508,1.09143,1.36201,0,0.7046,0.68556,0.69741,0.51792,0.69653,0.68179,0.69657,0.46928,1.06368,1.52925,1.28947,1.38607,0,0.00016345,0.00016345,0.00016345
171,13772.2,1.01413,1.66586,1.09578,1.36123,0,0.69871,0.68717,0.69898,0.52047,0.68269,0.67869,0.69284,0.47228,1.07094,1.52835,1.29661,1.38307,0,0.0001585,0.0001585,0.0001585
172,13852.1,1.00944,1.66605,1.09348,1.35719,0,0.71172,0.6897,0.6971,0.52239,0.722,0.67396,0.69459,0.4734,1.07447,1.5333,1.28876,1.38603,0,0.00015355,0.00015355,0.00015355
173,13931.8,1.00831,1.6684,1.09238,1.36262,0,0.70373,0.68793,0.69357,0.52568,0.79542,0.64588,0.69349,0.47277,1.06511,1.52717,1.28718,1.38462,0,0.0001486,0.0001486,0.0001486
174,14011.2,0.98674,1.6549,1.06795,1.34266,0,0.72048,0.66757,0.69111,0.51837,0.79168,0.64432,0.69153,0.46965,1.05881,1.52768,1.28314,1.38423,0,0.00014365,0.00014365,0.00014365
175,14091.1,1.01196,1.68886,1.09977,1.36286,0,0.733,0.66281,0.69148,0.51899,0.75755,0.65832,0.69284,0.47343,1.05112,1.53577,1.27332,1.37862,0,0.0001387,0.0001387,0.0001387
176,14171.2,0.99231,1.65935,1.07014,1.34144,0,0.70944,0.68374,0.68919,0.52142,0.7632,0.64942,0.68976,0.47032,1.04894,1.552,1.27894,1.38226,0,0.00013375,0.00013375,0.00013375
177,14250.7,0.99979,1.65676,1.08132,1.34888,0,0.714,0.6806,0.69122,0.51849,0.78664,0.64524,0.69125,0.47181,1.05423,1.54837,1.27608,1.38017,0,0.0001288,0.0001288,0.0001288
178,14330.8,0.99698,1.65604,1.08569,1.35023,0,0.73042,0.67006,0.69002,0.51788,0.74355,0.65607,0.6895,0.47241,1.05685,1.53677,1.2805,1.3793,0,0.00012385,0.00012385,0.00012385
179,14410.3,0.97789,1.63254,1.07032,1.33466,0,0.71581,0.67409,0.69366,0.5224,0.74062,0.66204,0.69842,0.47716,1.05255,1.52625,1.27206,1.37045,0,0.0001189,0.0001189,0.0001189
180,14489.5,0.98743,1.63046,1.06116,1.34534,0,0.74373,0.66941,0.69254,0.5238,0.77273,0.65569,0.694,0.47596,1.05454,1.52385,1.27526,1.37796,0,0.00011395,0.00011395,0.00011395
181,14569.4,0.99492,1.69139,1.07549,1.35071,0,0.72491,0.67018,0.69301,0.51835,0.74226,0.66434,0.69697,0.47443,1.06073,1.52946,1.28535,1.38252,0,0.000109,0.000109,0.000109
182,14648.9,0.98816,1.65983,1.0784,1.34201,0,0.7401,0.67319,0.69091,0.52079,0.74014,0.67813,0.69666,0.4745,1.06913,1.53363,1.29329,1.38752,0,0.00010405,0.00010405,0.00010405
183,14728.9,0.96915,1.64252,1.04494,1.3346,0,0.73922,0.66861,0.6954,0.51986,0.74822,0.66862,0.70062,0.47732,1.07487,1.53598,1.28817,1.38821,0,9.91e-05,9.91e-05,9.91e-05
184,14808.6,0.99022,1.64508,1.05769,1.34507,0,0.74213,0.67391,0.69372,0.5202,0.7439,0.676,0.69739,0.47471,1.06635,1.53996,1.28984,1.38235,0,9.415e-05,9.415e-05,9.415e-05
185,14888.7,0.9934,1.6619,1.0578,1.3458,0,0.73838,0.67206,0.69019,0.51623,0.74603,0.67178,0.69175,0.4736,1.05844,1.54591,1.28538,1.38051,0,8.92e-05,8.92e-05,8.92e-05
186,84.0865,0.97921,1.64089,1.0588,1.33841,0,0.73219,0.67124,0.69359,0.51806,0.74275,0.67184,0.69778,0.47416,1.05309,1.44841,1.25645,1.39889,0,8.425e-05,8.425e-05,8.425e-05
187,164.772,0.99487,1.64133,1.06372,1.34303,0,0.71849,0.68055,0.69398,0.51491,0.71376,0.67733,0.69404,0.47275,1.05103,1.44223,1.25994,1.39775,0,7.93e-05,7.93e-05,7.93e-05
188,246.106,0.9793,1.64041,1.0594,1.33931,0,0.7078,0.67676,0.69249,0.51556,0.70426,0.67869,0.69269,0.4723,1.05221,1.43866,1.25402,1.39796,0,7.435e-05,7.435e-05,7.435e-05
189,327.416,0.96666,1.59964,1.03488,1.33581,0,0.69198,0.69122,0.69287,0.51946,0.68303,0.68539,0.69216,0.47525,1.0508,1.43973,1.25296,1.39867,0,6.94e-05,6.94e-05,6.94e-05
190,408.456,0.98257,1.63053,1.05011,1.33469,0,0.69826,0.68235,0.6892,0.51983,0.69478,0.67531,0.68476,0.47331,1.04985,1.43463,1.24898,1.39496,0,6.445e-05,6.445e-05,6.445e-05
191,489.34,0.97627,1.48052,1.06896,1.38046,0,0.71002,0.68763,0.69288,0.52009,0.71746,0.67722,0.69294,0.47452,1.04801,1.44424,1.24022,1.38988,0,5.95e-05,5.95e-05,5.95e-05
192,569.929,0.94447,1.44094,1.03571,1.35779,0,0.72389,0.6834,0.69539,0.52113,0.71421,0.67863,0.69006,0.47712,1.03941,1.44139,1.24056,1.38006,0,5.455e-05,5.455e-05,5.455e-05
193,650.773,0.95944,1.45143,1.02511,1.36569,0,0.73959,0.67973,0.69667,0.52035,0.73224,0.67392,0.693,0.47752,1.0334,1.43843,1.23647,1.3743,0,4.96e-05,4.96e-05,4.96e-05
194,730.309,0.95196,1.46139,1.02932,1.36121,0,0.73085,0.67975,0.69403,0.5219,0.72145,0.67453,0.69017,0.48032,1.02993,1.44407,1.23545,1.37167,0,4.465e-05,4.465e-05,4.465e-05
195,810.849,0.93784,1.45306,1.0111,1.35787,0,0.7131,0.67797,0.6932,0.52351,0.72388,0.67896,0.68974,0.48114,1.0226,1.43785,1.23115,1.36359,0,3.97e-05,3.97e-05,3.97e-05
196,890.733,0.93469,1.43617,1.01008,1.35805,0,0.72227,0.66955,0.69423,0.52375,0.72641,0.6745,0.6914,0.48052,1.02192,1.43239,1.23092,1.36347,0,3.475e-05,3.475e-05,3.475e-05
197,970.636,0.94294,1.44405,1.0115,1.35173,0,0.72895,0.6733,0.69648,0.52363,0.72197,0.67221,0.69372,0.47995,1.02314,1.42903,1.22558,1.36253,0,2.98e-05,2.98e-05,2.98e-05
198,1050.68,0.91978,1.43088,0.99676,1.33918,0,0.73594,0.67327,0.69742,0.52462,0.71828,0.6719,0.69562,0.48119,1.02065,1.42908,1.21754,1.36036,0,2.485e-05,2.485e-05,2.485e-05
199,1131.03,0.91819,1.43503,0.98277,1.34046,0,0.73396,0.67535,0.69697,0.52365,0.71294,0.67744,0.69371,0.48139,1.0167,1.43609,1.22289,1.35755,0,1.99e-05,1.99e-05,1.99e-05
200,1210.56,0.92864,1.44526,1.0017,1.34852,0,0.74471,0.6773,0.70225,0.52492,0.739,0.67091,0.69531,0.4818,1.013,1.43695,1.22197,1.35484,0,1.495e-05,1.495e-05,1.495e-05
