epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
126,12113.9,1.0824,1.73517,1.15326,1.39796,0,0.67377,0.67375,0.68888,0.50313,0.67258,0.6862,0.68325,0.46134,1.10467,1.54061,1.28792,1.39265,0,0.00038125,0.00038125,0.00038125
127,12209.8,1.08096,1.73748,1.14758,1.39417,0,0.75005,0.66433,0.69558,0.50559,0.75539,0.66017,0.68813,0.46422,1.10619,1.5519,1.24817,1.40503,0,0.0003763,0.0003763,0.0003763
128,12305.8,1.04239,1.69091,1.12068,1.38069,0,0.77176,0.6572,0.69298,0.50813,0.70214,0.68792,0.68938,0.4572,1.09706,1.54864,1.2487,1.39058,0,0.00037135,0.00037135,0.00037135
129,12401.7,1.04346,1.68491,1.11984,1.37422,0,0.79288,0.6388,0.6867,0.50553,0.79511,0.63833,0.68943,0.46554,1.08721,1.55487,1.26665,1.40125,0,0.0003664,0.0003664,0.0003664
130,12497.9,1.04281,1.71328,1.12695,1.37134,0,0.77724,0.63641,0.69042,0.509,0.76859,0.63302,0.68293,0.4605,1.08572,1.537,1.24574,1.39572,0,0.00036145,0.00036145,0.00036145
131,12594,1.0644,1.71818,1.14134,1.38268,0,0.74711,0.64814,0.68545,0.49916,0.71373,0.65452,0.68658,0.45866,1.08693,1.51967,1.25059,1.38914,0,0.0003565,0.0003565,0.0003565
132,12689.9,1.03301,1.70626,1.10602,1.37093,0,0.71267,0.68512,0.69519,0.50651,0.70273,0.67753,0.68366,0.46075,1.11645,1.54059,1.2466,1.39358,0,0.00035155,0.00035155,0.00035155
133,12786.1,1.05845,1.72357,1.13261,1.37593,0,0.70983,0.67752,0.68897,0.50849,0.69286,0.67039,0.67864,0.46247,1.1013,1.55456,1.26014,1.39842,0,0.0003466,0.0003466,0.0003466
134,12882.2,1.03748,1.70895,1.113,1.37716,0,0.86443,0.61923,0.69385,0.50907,0.852,0.61644,0.68921,0.46455,1.0887,1.53326,1.21201,1.41437,0,0.00034165,0.00034165,0.00034165
135,12978.3,1.05668,1.70754,1.10326,1.37895,0,0.86058,0.6203,0.69202,0.50556,0.83301,0.61993,0.68507,0.46327,1.0932,1.51888,1.27166,1.39372,0,0.0003367,0.0003367,0.0003367
136,13074.4,1.05068,1.71575,1.12386,1.38176,0,0.76119,0.64893,0.68633,0.50532,0.77768,0.64237,0.67631,0.46724,1.09036,1.53075,1.26962,1.38624,0,0.00033175,0.00033175,0.00033175
137,13170.4,1.01593,1.68481,1.08398,1.3532,0,0.79301,0.6457,0.68869,0.5061,0.73461,0.64961,0.68268,0.46587,1.1072,1.52716,1.26129,1.40169,0,0.0003268,0.0003268,0.0003268
138,13266.4,1.01797,1.6718,1.10502,1.35871,0,0.7708,0.66305,0.69512,0.5121,0.76164,0.66143,0.69094,0.47118,1.06435,1.50579,1.25714,1.38093,0,0.00032185,0.00032185,0.00032185
139,13362.6,1.02086,1.6976,1.09373,1.35662,0,0.79597,0.63688,0.68567,0.50448,0.83984,0.62711,0.68114,0.45826,1.08772,1.51268,1.26009,1.39332,0,0.0003169,0.0003169,0.0003169
140,13458.5,1.02362,1.64748,1.08041,1.35234,0,0.83556,0.61573,0.69102,0.50988,0.71779,0.67428,0.69038,0.46133,1.08435,1.514,1.26677,1.38218,0,0.00031195,0.00031195,0.00031195
141,13554.6,1.04245,1.69726,1.08876,1.3749,0,0.71024,0.67997,0.69285,0.50791,0.70551,0.67614,0.68483,0.46754,1.08134,1.50826,1.28555,1.37799,0,0.000307,0.000307,0.000307
142,13650.8,1.03485,1.69965,1.08146,1.36234,0,0.81025,0.62051,0.69011,0.51342,0.79991,0.62282,0.68931,0.46595,1.07115,1.5443,1.25064,1.3735,0,0.00030205,0.00030205,0.00030205
143,13747,1.01704,1.66214,1.08735,1.35586,0,0.73709,0.6766,0.70334,0.52563,0.73531,0.67452,0.70509,0.47876,1.05893,1.50705,1.22787,1.35022,0,0.0002971,0.0002971,0.0002971
144,13843.3,1.0287,1.6857,1.09214,1.37484,0,0.84746,0.61935,0.70395,0.52607,0.71268,0.68536,0.70669,0.47974,1.06614,1.52252,1.24598,1.37733,0,0.00029215,0.00029215,0.00029215
145,13939.5,1.01658,1.69054,1.07581,1.34925,0,0.70679,0.69352,0.7075,0.52589,0.70704,0.6904,0.70649,0.4807,1.08405,1.53841,1.23171,1.39016,0,0.0002872,0.0002872,0.0002872
146,14035.8,1.00169,1.62871,1.05867,1.34304,0,0.75721,0.67004,0.70113,0.53015,0.75341,0.66665,0.7028,0.47927,1.07791,1.54015,1.23596,1.36925,0,0.00028225,0.00028225,0.00028225
147,14132,1.01085,1.66846,1.06799,1.35062,0,0.7173,0.69128,0.699,0.5298,0.71032,0.68973,0.70332,0.47601,1.06237,1.52919,1.25346,1.37337,0,0.0002773,0.0002773,0.0002773
148,14228.2,1.00961,1.66764,1.05944,1.34355,0,0.7102,0.67563,0.70256,0.5284,0.71028,0.65844,0.69461,0.47465,1.07788,1.53268,1.24122,1.39464,0,0.00027235,0.00027235,0.00027235
149,14324.5,1.00835,1.66109,1.07812,1.34889,0,0.72405,0.68452,0.7067,0.52093,0.73121,0.6935,0.70519,0.47404,1.08097,1.54376,1.23264,1.38982,0,0.0002674,0.0002674,0.0002674
150,14420.7,0.99001,1.64227,1.04182,1.33896,0,0.74323,0.66366,0.697,0.51815,0.73479,0.66878,0.69881,0.47078,1.0726,1.54975,1.2568,1.38836,0,0.00026245,0.00026245,0.00026245
151,14516.9,1.00671,1.65876,1.06281,1.34359,0,0.76319,0.66238,0.69643,0.52278,0.69622,0.68092,0.68603,0.47292,1.08469,1.54363,1.23858,1.39366,0,0.0002575,0.0002575,0.0002575
152,14612.9,0.99884,1.64665,1.05498,1.34097,0,0.73629,0.65821,0.69792,0.51609,0.73022,0.65503,0.69193,0.47454,1.08303,1.54201,1.24392,1.38722,0,0.00025255,0.00025255,0.00025255
153,14709.1,0.99979,1.67163,1.04684,1.3362,0,0.72766,0.67871,0.70034,0.52274,0.72291,0.67415,0.69191,0.47528,1.08289,1.53747,1.24182,1.39073,0,0.0002476,0.0002476,0.0002476
154,14805.1,1.01794,1.65962,1.06171,1.34755,0,0.70256,0.68902,0.70135,0.51769,0.83799,0.62235,0.69619,0.47139,1.0666,1.52354,1.2673,1.38213,0,0.00024265,0.00024265,0.00024265
155,14900.9,1.00393,1.65491,1.0422,1.34055,0,0.74912,0.66836,0.70503,0.5261,0.74379,0.66237,0.69814,0.47319,1.05507,1.5369,1.26421,1.37732,0,0.0002377,0.0002377,0.0002377
156,14996.8,1.00288,1.65707,1.04385,1.3405,0,0.72473,0.69434,0.70284,0.5201,0.71089,0.6927,0.69437,0.47109,1.06751,1.52878,1.25361,1.37999,0,0.00023275,0.00023275,0.00023275
157,15092.8,0.9714,1.5844,1.00046,1.32622,0,0.77315,0.66801,0.7033,0.52547,0.70385,0.68905,0.69605,0.4765,1.06419,1.52266,1.23814,1.37688,0,0.0002278,0.0002278,0.0002278
158,15188.7,0.99247,1.64152,1.04052,1.33309,0,0.7089,0.69964,0.70111,0.52488,0.70713,0.70217,0.70346,0.47908,1.05799,1.51648,1.22802,1.37237,0,0.00022285,0.00022285,0.00022285
159,15284.8,0.98444,1.6492,1.03375,1.32483,0,0.72105,0.67968,0.70341,0.52393,0.71327,0.69926,0.70179,0.47696,1.05204,1.53068,1.22213,1.37268,0,0.0002179,0.0002179,0.0002179
160,15381,0.99584,1.64038,1.04511,1.34001,0,0.70746,0.67229,0.70103,0.53151,0.71537,0.67515,0.70101,0.48082,1.06122,1.52892,1.24987,1.37871,0,0.00021295,0.00021295,0.00021295
161,15477.1,0.98528,1.61111,1.03601,1.33143,0,0.75476,0.65994,0.69513,0.52129,0.74045,0.66139,0.6906,0.47395,1.07827,1.53754,1.2489,1.38965,0,0.000208,0.000208,0.000208
162,15573.1,0.96889,1.6381,1.02418,1.32236,0,0.75765,0.65791,0.69069,0.51876,0.75154,0.65869,0.68822,0.474,1.0773,1.53672,1.24317,1.38636,0,0.00020305,0.00020305,0.00020305
163,15669.1,0.97757,1.63119,1.01425,1.32164,0,0.74212,0.66646,0.69154,0.52181,0.74473,0.66894,0.69324,0.47442,1.04486,1.54283,1.22768,1.3644,0,0.0001981,0.0001981,0.0001981
164,15765,0.97713,1.6242,1.01985,1.3196,0,0.77556,0.65234,0.69187,0.52869,0.73121,0.67145,0.6822,0.47625,1.05664,1.55073,1.23334,1.37288,0,0.00019315,0.00019315,0.00019315
165,15860.9,0.97421,1.62807,1.02007,1.32379,0,0.76814,0.65918,0.69259,0.5249,0.75572,0.65764,0.68298,0.47638,1.06921,1.55595,1.23846,1.37952,0,0.0001882,0.0001882,0.0001882
166,15956.9,0.96787,1.63136,1.00555,1.31657,0,0.75889,0.64685,0.69446,0.52345,0.73016,0.66581,0.68749,0.4758,1.06494,1.5421,1.25486,1.37846,0,0.00018325,0.00018325,0.00018325
167,16052.9,0.97565,1.61036,1.0139,1.32184,0,0.73136,0.67723,0.69454,0.524,0.72826,0.68675,0.69165,0.47695,1.0613,1.5388,1.23089,1.37297,0,0.0001783,0.0001783,0.0001783
168,16148.6,0.96966,1.61036,1.00857,1.32033,0,0.71389,0.68907,0.6944,0.52296,0.71343,0.6758,0.68609,0.47358,1.067,1.54119,1.24014,1.37228,0,0.00017335,0.00017335,0.00017335
169,16244.4,0.97336,1.61157,1.01036,1.31997,0,0.72953,0.688,0.6965,0.52179,0.71467,0.67669,0.68577,0.47935,1.07007,1.53866,1.26159,1.38051,0,0.0001684,0.0001684,0.0001684
170,16340.4,0.9682,1.59353,0.99693,1.30838,0,0.70872,0.68725,0.69186,0.51987,0.70458,0.6805,0.68475,0.47864,1.07309,1.53907,1.28677,1.38758,0,0.00016345,0.00016345,0.00016345
171,16436.3,0.98209,1.60228,1.01159,1.32841,0,0.72978,0.68176,0.69558,0.52224,0.71156,0.67944,0.68632,0.47864,1.06388,1.53912,1.25835,1.37961,0,0.0001585,0.0001585,0.0001585
172,16532.3,0.96502,1.59648,0.99983,1.31619,0,0.80591,0.63329,0.69331,0.52361,0.7007,0.68363,0.68822,0.47944,1.06457,1.54462,1.25684,1.37924,0,0.00015355,0.00015355,0.00015355
173,16628.3,0.96485,1.62433,0.99875,1.31927,0,0.72388,0.68255,0.69225,0.52527,0.71531,0.67393,0.68561,0.47537,1.05254,1.55646,1.27138,1.37063,0,0.0001486,0.0001486,0.0001486
174,16724.4,0.96277,1.60323,1.00251,1.31238,0,0.74708,0.66944,0.69307,0.52731,0.74033,0.6681,0.69113,0.48139,1.05666,1.55955,1.26624,1.36644,0,0.00014365,0.00014365,0.00014365
175,16820.6,0.97799,1.59936,1.01854,1.32267,0,0.83144,0.63456,0.69656,0.52604,0.72092,0.66837,0.68513,0.47715,1.04947,1.54119,1.26007,1.36018,0,0.0001387,0.0001387,0.0001387
176,16916.6,0.9602,1.59473,1.00645,1.31516,0,0.75733,0.66646,0.69671,0.52738,0.75358,0.66492,0.68642,0.47561,1.04021,1.53846,1.25285,1.35706,0,0.00013375,0.00013375,0.00013375
177,17012.6,0.9408,1.58772,0.96716,1.29466,0,0.76572,0.65869,0.69893,0.52656,0.73995,0.65955,0.68687,0.47683,1.03775,1.53659,1.25576,1.35827,0,0.0001288,0.0001288,0.0001288
178,17108.6,0.95026,1.58743,0.97892,1.30501,0,0.78546,0.65315,0.69783,0.52616,0.70934,0.69086,0.69008,0.47572,1.03659,1.5378,1.26191,1.36749,0,0.00012385,0.00012385,0.00012385
179,17204.6,0.93303,1.56326,0.96954,1.30054,0,0.72599,0.6833,0.69974,0.52686,0.72092,0.6805,0.69073,0.47953,1.04474,1.53447,1.25386,1.36161,0,0.0001189,0.0001189,0.0001189
180,97.5749,0.92873,1.55527,0.961,1.29432,0,0.75722,0.67076,0.70145,0.53039,0.72842,0.68437,0.69114,0.47807,1.04024,1.53392,1.25849,1.35463,0,0.00011395,0.00011395,0.00011395
181,191.993,0.96219,1.60481,1.00043,1.31204,0,0.75291,0.677,0.70202,0.52837,0.73768,0.67866,0.69374,0.48322,1.04522,1.54654,1.26394,1.35591,0,0.000109,0.000109,0.000109
182,286.988,0.94606,1.59733,0.98226,1.30074,0,0.76901,0.66781,0.6969,0.5245,0.76099,0.66582,0.69408,0.4809,1.03515,1.55243,1.26204,1.35254,0,0.00010405,0.00010405,0.00010405
183,381.903,0.93717,1.54757,0.95985,1.29404,0,0.77423,0.66851,0.69775,0.52401,0.724,0.68965,0.69249,0.47947,1.03445,1.54506,1.2684,1.35309,0,9.91e-05,9.91e-05,9.91e-05
184,476.636,0.95161,1.58157,0.96073,1.30467,0,0.76712,0.67203,0.6958,0.52219,0.75924,0.67252,0.69194,0.481,1.04328,1.54602,1.27247,1.35632,0,9.415e-05,9.415e-05,9.415e-05
185,570.996,0.95088,1.57334,0.98428,1.30538,0,0.73703,0.6803,0.6981,0.52424,0.73481,0.67788,0.69362,0.47887,1.02969,1.54215,1.26111,1.35002,0,8.92e-05,8.92e-05,8.92e-05
186,665.593,0.94224,1.58429,0.97387,1.29006,0,0.75112,0.67498,0.69801,0.52623,0.75109,0.68336,0.69676,0.47826,1.0355,1.53739,1.26187,1.35204,0,8.425e-05,8.425e-05,8.425e-05
187,760.576,0.93293,1.58175,0.9683,1.28504,0,0.77068,0.66661,0.69575,0.52834,0.76186,0.66711,0.69258,0.47763,1.03308,1.54037,1.26671,1.35572,0,7.93e-05,7.93e-05,7.93e-05
188,855.863,0.94415,1.56908,0.96453,1.29631,0,0.77434,0.65793,0.69286,0.52809,0.74003,0.67527,0.69349,0.47526,1.03509,1.53785,1.26548,1.35518,0,7.435e-05,7.435e-05,7.435e-05
189,950.718,0.95139,1.59575,0.97143,1.30834,0,0.76312,0.67081,0.69617,0.52846,0.7503,0.66955,0.6892,0.4769,1.03289,1.53839,1.26199,1.35253,0,6.94e-05,6.94e-05,6.94e-05
190,1045.47,0.93808,1.56996,0.96467,1.29248,0,0.7672,0.6695,0.69546,0.52733,0.74973,0.67997,0.69056,0.47697,1.03423,1.54305,1.27373,1.35907,0,6.445e-05,6.445e-05,6.445e-05
191,1141.01,0.95698,1.45529,1.00315,1.34228,0,0.7632,0.68021,0.69153,0.5256,0.75404,0.6786,0.68343,0.47688,1.03234,1.5342,1.27789,1.35259,0,5.95e-05,5.95e-05,5.95e-05
192,1235.77,0.90911,1.40296,0.93846,1.30995,0,0.74984,0.68281,0.69181,0.5265,0.74718,0.68048,0.68357,0.47677,1.02334,1.52981,1.2581,1.33505,0,5.455e-05,5.455e-05,5.455e-05
193,1330.53,0.91009,1.42221,0.94679,1.31025,0,0.75621,0.68084,0.68833,0.52575,0.74527,0.67863,0.67964,0.4763,1.02737,1.52731,1.26235,1.33967,0,4.96e-05,4.96e-05,4.96e-05
194,1425.41,0.91018,1.3943,0.93382,1.31654,0,0.75254,0.68289,0.68827,0.52885,0.75106,0.6818,0.68148,0.48105,1.02165,1.53203,1.26185,1.33683,0,4.465e-05,4.465e-05,4.465e-05
195,1520.02,0.8939,1.40513,0.91187,1.29354,0,0.7596,0.6782,0.68915,0.53045,0.75294,0.67716,0.68312,0.48064,1.02028,1.53936,1.26388,1.33711,0,3.97e-05,3.97e-05,3.97e-05
196,1614.67,0.8941,1.37431,0.91291,1.29925,0,0.76244,0.6723,0.69015,0.5326,0.74503,0.67344,0.68364,0.48029,1.01256,1.53754,1.25033,1.32797,0,3.475e-05,3.475e-05,3.475e-05
197,1709.31,0.88044,1.38637,0.91429,1.29092,0,0.75902,0.67645,0.69171,0.53196,0.75722,0.68188,0.68961,0.4823,1.01231,1.539,1.2454,1.32716,0,2.98e-05,2.98e-05,2.98e-05
198,1803.84,0.88106,1.37543,0.91115,1.28508,0,0.76758,0.67521,0.69284,0.53361,0.76061,0.68217,0.69351,0.48267,1.01135,1.53772,1.24446,1.32641,0,2.485e-05,2.485e-05,2.485e-05
199,1898.47,0.88384,1.37031,0.90985,1.29037,0,0.77738,0.6709,0.69173,0.53388,0.76356,0.67103,0.68728,0.47967,1.01112,1.53506,1.24438,1.32585,0,1.99e-05,1.99e-05,1.99e-05
200,1993.28,0.88357,1.37814,0.90625,1.28912,0,0.78289,0.66813,0.69299,0.53335,0.76888,0.66593,0.68678,0.4804,1.00818,1.53388,1.24318,1.32459,0,1.495e-05,1.495e-05,1.495e-05
