epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
65,8097.71,1.33729,2.09963,1.67922,1.68262,0,0.65271,0.59678,0.60803,0.38356,0.62682,0.58728,0.59093,0.35979,1.42711,1.58285,1.61266,1.69659,0,0.0006832,0.0006832,0.0006832
66,8202.51,1.3507,2.1335,1.67849,1.69789,0,0.70775,0.5324,0.59102,0.36262,0.54346,0.59892,0.5796,0.34991,1.47434,1.54953,1.64152,1.73649,0,0.00067825,0.00067825,0.00067825
67,8305.64,1.33636,2.11126,1.66365,1.69779,0,0.71143,0.5669,0.59011,0.38379,0.72603,0.53357,0.58129,0.36201,1.36695,1.54811,1.62778,1.68052,0,0.0006733,0.0006733,0.0006733
68,8409.88,1.33287,2.08811,1.66309,1.68773,0,0.69602,0.58911,0.61266,0.38286,0.69555,0.58778,0.598,0.36742,1.38119,1.55701,1.61503,1.67949,0,0.00066835,0.00066835,0.00066835
69,8514.42,1.32427,2.06318,1.63912,1.66574,0,0.73517,0.56424,0.63131,0.40438,0.70616,0.56728,0.62221,0.38059,1.41597,1.56984,1.56004,1.69765,0,0.0006634,0.0006634,0.0006634
70,8619.79,1.31776,2.02094,1.62641,1.66708,0,0.7231,0.59934,0.63395,0.40488,0.76354,0.57549,0.61931,0.3813,1.42652,1.53468,1.5107,1.70039,0,0.00065845,0.00065845,0.00065845
71,8724.16,1.30905,2.06809,1.63433,1.66192,0,0.75344,0.58305,0.60786,0.38542,0.74647,0.5699,0.60794,0.37646,1.35378,1.57599,1.61916,1.71379,0,0.0006535,0.0006535,0.0006535
72,8828.31,1.29518,2.04483,1.59595,1.65699,0,0.73896,0.57926,0.63444,0.40248,0.69352,0.56286,0.60409,0.3778,1.38569,1.54104,1.56051,1.68248,0,0.00064855,0.00064855,0.00064855
73,8932.34,1.31793,2.05932,1.63181,1.67536,0,0.72477,0.5712,0.63163,0.40308,0.6084,0.59408,0.61101,0.37469,1.40771,1.52937,1.53566,1.70465,0,0.0006436,0.0006436,0.0006436
74,9036.3,1.29542,2.05382,1.59516,1.65477,0,0.6723,0.60159,0.63012,0.40582,0.76857,0.55479,0.6048,0.38525,1.39208,1.55411,1.54795,1.69276,0,0.00063865,0.00063865,0.00063865
75,9141.18,1.3136,2.05529,1.61103,1.66781,0,0.85072,0.52637,0.62877,0.40527,0.84442,0.52244,0.6172,0.37578,1.41544,1.54243,1.52056,1.67401,0,0.0006337,0.0006337,0.0006337
76,9246.84,1.29113,2.01804,1.61401,1.66324,0,0.69841,0.60562,0.62368,0.39408,0.69437,0.60047,0.60869,0.38666,1.42925,1.4784,1.55366,1.71238,0,0.00062875,0.00062875,0.00062875
77,9351,1.27966,2.04228,1.57403,1.64544,0,0.82554,0.56372,0.62825,0.41139,0.78156,0.56641,0.61668,0.38057,1.4345,1.55025,1.59546,1.71021,0,0.0006238,0.0006238,0.0006238
78,9454.22,1.28823,2.02683,1.56318,1.62885,0,0.66039,0.61185,0.6454,0.4154,0.77382,0.56047,0.6255,0.38111,1.39297,1.53268,1.51923,1.68439,0,0.00061885,0.00061885,0.00061885
79,9559.06,1.28719,1.9795,1.55253,1.63953,0,0.77169,0.59091,0.64223,0.40811,0.74663,0.57869,0.61953,0.38549,1.38531,1.54621,1.48596,1.66824,0,0.0006139,0.0006139,0.0006139
80,9663.28,1.30069,2.09562,1.59259,1.64806,0,0.6521,0.60654,0.63865,0.41938,0.65879,0.6029,0.63217,0.39582,1.34375,1.54599,1.45565,1.64991,0,0.00060895,0.00060895,0.00060895
81,9767.69,1.27959,2.03313,1.54642,1.63065,0,0.65096,0.62153,0.64346,0.41047,0.64633,0.61466,0.62585,0.3884,1.38469,1.49768,1.50312,1.64007,0,0.000604,0.000604,0.000604
82,9872.73,1.26324,2.00142,1.5571,1.62519,0,0.71282,0.61448,0.64464,0.43075,0.67388,0.59577,0.6206,0.3969,1.37117,1.51864,1.49185,1.63988,0,0.00059905,0.00059905,0.00059905
83,9976.91,1.26175,1.97147,1.51575,1.62138,0,0.76303,0.58309,0.64122,0.41907,0.75163,0.57845,0.63001,0.38654,1.36293,1.50175,1.49187,1.64666,0,0.0005941,0.0005941,0.0005941
84,10081.7,1.26188,1.99269,1.53234,1.62278,0,0.67845,0.60744,0.64049,0.41033,0.66459,0.61398,0.62933,0.39311,1.37256,1.51095,1.50415,1.65437,0,0.00058915,0.00058915,0.00058915
85,10185.1,1.26051,1.9571,1.53004,1.61855,0,0.80394,0.55919,0.63349,0.42826,0.77307,0.55646,0.62699,0.38817,1.30136,1.53364,1.50302,1.63159,0,0.0005842,0.0005842,0.0005842
86,10288.7,1.26361,1.98924,1.54113,1.62785,0,0.73854,0.60363,0.63842,0.41868,0.71795,0.59103,0.63275,0.38679,1.32661,1.50463,1.49578,1.63758,0,0.00057925,0.00057925,0.00057925
87,10392.5,1.25862,1.99565,1.5262,1.61814,0,0.71347,0.58006,0.64674,0.43268,0.69043,0.59096,0.64106,0.40211,1.32984,1.49227,1.49696,1.61168,0,0.0005743,0.0005743,0.0005743
88,10496.2,1.26582,2.00189,1.55005,1.61512,0,0.71895,0.60951,0.66413,0.44149,0.6967,0.59862,0.64882,0.40699,1.32415,1.51956,1.42933,1.61187,0,0.00056935,0.00056935,0.00056935
89,10600.4,1.24756,1.96519,1.53181,1.60455,0,0.66351,0.6381,0.64032,0.41172,0.6854,0.62058,0.62188,0.38422,1.33822,1.55824,1.47,1.60987,0,0.0005644,0.0005644,0.0005644
90,10706,1.2331,1.95444,1.48666,1.58622,0,0.7156,0.58427,0.64675,0.42428,0.60546,0.61783,0.63356,0.39159,1.39366,1.53114,1.45309,1.63339,0,0.00055945,0.00055945,0.00055945
91,10811.4,1.26954,1.9993,1.54257,1.61883,0,0.77922,0.5955,0.65164,0.43304,0.75476,0.58638,0.6367,0.39433,1.33617,1.49792,1.45476,1.61593,0,0.0005545,0.0005545,0.0005545
92,10916.3,1.2354,2.00825,1.50062,1.59599,0,0.70114,0.60636,0.64624,0.43467,0.66034,0.60361,0.63354,0.39412,1.31182,1.50668,1.43872,1.61764,0,0.00054955,0.00054955,0.00054955
93,11021.4,1.24555,1.94782,1.48629,1.60153,0,0.6931,0.6178,0.6402,0.42767,0.67711,0.61507,0.62522,0.4005,1.30574,1.51401,1.48385,1.6073,0,0.0005446,0.0005446,0.0005446
94,11125.8,1.19767,1.91695,1.43927,1.56845,0,0.67963,0.61999,0.6414,0.42972,0.66585,0.61,0.62045,0.39198,1.34215,1.51318,1.48208,1.64651,0,0.00053965,0.00053965,0.00053965
95,11231.1,1.21465,1.95976,1.47187,1.57933,0,0.65994,0.62458,0.64673,0.43932,0.66888,0.6082,0.63362,0.41255,1.29148,1.45955,1.44925,1.59784,0,0.0005347,0.0005347,0.0005347
96,11336.4,1.23385,1.97166,1.48569,1.58593,0,0.62902,0.63011,0.6493,0.4414,0.62202,0.62485,0.63266,0.40445,1.26257,1.47988,1.43495,1.57994,0,0.00052975,0.00052975,0.00052975
97,11442.1,1.2064,1.9141,1.44428,1.5768,0,0.74072,0.61811,0.65963,0.44152,0.72092,0.6042,0.64635,0.40958,1.29855,1.47403,1.40682,1.60349,0,0.0005248,0.0005248,0.0005248
98,11546.5,1.21445,1.95498,1.46784,1.59058,0,0.72864,0.61551,0.64624,0.43408,0.71072,0.61783,0.64037,0.40239,1.31799,1.49633,1.46883,1.61497,0,0.00051985,0.00051985,0.00051985
99,11650.4,1.21196,1.93613,1.46004,1.572,0,0.64701,0.6523,0.6617,0.44392,0.64387,0.64869,0.64418,0.41877,1.29483,1.46467,1.40461,1.58786,0,0.0005149,0.0005149,0.0005149
100,11754,1.23047,1.95921,1.46454,1.5896,0,0.66917,0.66037,0.66082,0.44323,0.65327,0.64906,0.64803,0.41198,1.25759,1.46519,1.43507,1.56854,0,0.00050995,0.00050995,0.00050995
101,11857.2,1.20628,1.90187,1.44812,1.57466,0,0.59987,0.6643,0.66053,0.45302,0.60793,0.64319,0.64437,0.41274,1.26566,1.4686,1.38171,1.59238,0,0.000505,0.000505,0.000505
102,11960.9,1.20149,1.92514,1.45638,1.57303,0,0.66542,0.64654,0.6598,0.44558,0.63629,0.64041,0.63353,0.41007,1.26743,1.49999,1.39494,1.58279,0,0.00050005,0.00050005,0.00050005
103,12065.1,1.21832,1.94492,1.45733,1.57648,0,0.69089,0.6311,0.6463,0.4376,0.72275,0.61664,0.6277,0.40596,1.28697,1.47167,1.42209,1.59008,0,0.0004951,0.0004951,0.0004951
104,12168.4,1.2067,1.91683,1.45305,1.56924,0,0.6604,0.66966,0.65779,0.4455,0.65975,0.65287,0.63966,0.41353,1.26595,1.47274,1.40819,1.57098,0,0.00049015,0.00049015,0.00049015
105,12272,1.18432,1.90611,1.41752,1.55483,0,0.68823,0.63489,0.66278,0.44626,0.69018,0.63315,0.65346,0.40924,1.25314,1.46906,1.39727,1.55638,0,0.0004852,0.0004852,0.0004852
106,12377.6,1.19301,1.89691,1.43017,1.57676,0,0.72625,0.62736,0.67206,0.45886,0.7193,0.62606,0.66215,0.41967,1.26245,1.46035,1.36589,1.54225,0,0.00048025,0.00048025,0.00048025
107,12482.3,1.19336,1.91988,1.43046,1.55929,0,0.77241,0.61098,0.66901,0.45504,0.7671,0.61061,0.64629,0.42018,1.2701,1.48443,1.40028,1.55956,0,0.0004753,0.0004753,0.0004753
108,12587.3,1.18914,1.88984,1.43973,1.56477,0,0.70382,0.6405,0.66328,0.44795,0.71757,0.62991,0.64883,0.42142,1.27644,1.49668,1.40899,1.56051,0,0.00047035,0.00047035,0.00047035
109,12692.3,1.17657,1.87914,1.42624,1.55626,0,0.67035,0.64555,0.6627,0.44954,0.77396,0.60414,0.64764,0.41345,1.27636,1.47271,1.38529,1.57493,0,0.0004654,0.0004654,0.0004654
110,12797.1,1.20044,1.89831,1.44759,1.56842,0,0.76714,0.62069,0.67325,0.46247,0.74402,0.62186,0.65799,0.42301,1.26619,1.50454,1.3729,1.55935,0,0.00046045,0.00046045,0.00046045
111,12901.4,1.18405,1.86943,1.41437,1.54875,0,0.77558,0.61528,0.65657,0.44772,0.7277,0.61455,0.64748,0.4184,1.28969,1.46099,1.41235,1.56297,0,0.0004555,0.0004555,0.0004555
112,13005.7,1.18329,1.90298,1.41078,1.54672,0,0.71157,0.64425,0.66472,0.45272,0.70697,0.6434,0.65316,0.42143,1.29317,1.46231,1.39615,1.55107,0,0.00045055,0.00045055,0.00045055
113,13111.3,1.17122,1.8771,1.39482,1.54482,0,0.73289,0.6398,0.66826,0.45565,0.71355,0.63965,0.65824,0.41562,1.25812,1.49259,1.34529,1.54453,0,0.0004456,0.0004456,0.0004456
114,13217.4,1.17315,1.85979,1.38499,1.541,0,0.73636,0.64009,0.67621,0.46063,0.73667,0.64002,0.65932,0.42639,1.25411,1.48912,1.33006,1.55379,0,0.00044065,0.00044065,0.00044065
115,13321.7,1.15335,1.82523,1.39519,1.53074,0,0.68965,0.66117,0.673,0.46206,0.68464,0.65309,0.66222,0.41704,1.26338,1.47496,1.37041,1.567,0,0.0004357,0.0004357,0.0004357
116,13425.8,1.17567,1.86863,1.39589,1.546,0,0.75541,0.6364,0.6764,0.45749,0.75192,0.63448,0.66421,0.43179,1.26155,1.44612,1.33313,1.5524,0,0.00043075,0.00043075,0.00043075
117,13531.2,1.18689,1.85734,1.39657,1.54599,0,0.73398,0.6433,0.67312,0.46422,0.72497,0.64782,0.66491,0.42241,1.26868,1.44795,1.36664,1.54719,0,0.0004258,0.0004258,0.0004258
118,13634.4,1.17135,1.87356,1.37604,1.53249,0,0.72669,0.62911,0.66926,0.463,0.74029,0.63939,0.67087,0.42497,1.24179,1.46989,1.36104,1.53101,0,0.00042085,0.00042085,0.00042085
119,13740,1.17249,1.89062,1.3743,1.54483,0,0.73002,0.61784,0.6674,0.46044,0.73278,0.61492,0.65542,0.42028,1.24251,1.46147,1.35601,1.53123,0,0.0004159,0.0004159,0.0004159
120,13844.5,1.15826,1.86755,1.35513,1.52871,0,0.7568,0.63033,0.67027,0.46607,0.73977,0.62161,0.65509,0.42218,1.25098,1.45477,1.35626,1.53593,0,0.00041095,0.00041095,0.00041095
121,13948.2,1.15221,1.84184,1.33302,1.5241,0,0.75382,0.6208,0.66359,0.46273,0.68233,0.65588,0.65879,0.42518,1.26344,1.45098,1.36685,1.56164,0,0.000406,0.000406,0.000406
122,14052.3,1.16803,1.86329,1.37347,1.52899,0,0.74554,0.65445,0.67855,0.46385,0.73217,0.65042,0.66533,0.42972,1.25856,1.45702,1.33132,1.53789,0,0.00040105,0.00040105,0.00040105
123,14157.3,1.14029,1.84677,1.35268,1.52252,0,0.80229,0.61933,0.67552,0.47186,0.7627,0.62691,0.67296,0.43361,1.23286,1.46395,1.32665,1.50927,0,0.0003961,0.0003961,0.0003961
124,14263.1,1.15304,1.83956,1.35207,1.51938,0,0.75028,0.63431,0.67262,0.46335,0.74033,0.64367,0.66717,0.43031,1.24171,1.44047,1.33248,1.50791,0,0.00039115,0.00039115,0.00039115
125,14369.2,1.15931,1.86635,1.35319,1.52038,0,0.74443,0.64076,0.67029,0.46341,0.74449,0.64516,0.66614,0.43056,1.23336,1.44207,1.32761,1.52056,0,0.0003862,0.0003862,0.0003862
