epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
24,2917.21,1.6818,2.44987,2.15159,1.94621,0,0.41599,0.50574,0.44328,0.22755,0.45768,0.50138,0.45374,0.23386,1.80419,1.83434,2.13041,2.13819,0,0.00088615,0.00088615,0.00088615
25,3038.37,1.63927,2.42425,2.11034,1.91867,0,0.49516,0.42808,0.43903,0.22104,0.52127,0.40855,0.42278,0.20009,1.70345,1.96392,2.20666,2.08988,0,0.0008812,0.0008812,0.0008812
26,3159.95,1.62927,2.42693,2.10615,1.908,0,0.48724,0.47593,0.45299,0.23276,0.50757,0.48271,0.44695,0.24034,1.71706,1.80904,2.27031,2.09298,0,0.00087625,0.00087625,0.00087625
27,3280.6,1.60214,2.38754,2.06276,1.88836,0,0.38795,0.49519,0.42553,0.21589,0.42424,0.48989,0.42408,0.21697,1.7654,1.96402,2.21536,2.12291,0,0.0008713,0.0008713,0.0008713
28,3401.55,1.57592,2.33916,2.01324,1.86662,0,0.55753,0.39312,0.38,0.20382,0.73469,0.33645,0.37321,0.19775,1.73944,1.83281,2.17566,2.07447,0,0.00086635,0.00086635,0.00086635
29,3522.35,1.57271,2.37869,2.02532,1.86075,0,0.45787,0.53896,0.46912,0.26419,0.46371,0.53909,0.47565,0.26626,1.72482,1.87144,2.00214,2.01891,0,0.0008614,0.0008614,0.0008614
30,3643.2,1.55802,2.32548,1.97447,1.84723,0,0.64407,0.44535,0.49003,0.26527,0.68208,0.44227,0.48452,0.26051,1.68528,1.95431,2.00112,1.97864,0,0.00085645,0.00085645,0.00085645
31,3764.25,1.54639,2.36433,1.99714,1.8281,0,0.6675,0.49143,0.53745,0.29503,0.70903,0.45432,0.512,0.28339,1.66366,1.76946,1.93845,1.96655,0,0.0008515,0.0008515,0.0008515
32,3885.34,1.52746,2.30144,1.9394,1.82217,0,0.49653,0.52266,0.49295,0.26561,0.48964,0.49548,0.48504,0.26393,1.65591,1.7199,2.01339,1.9728,0,0.00084655,0.00084655,0.00084655
33,4006.49,1.53089,2.29837,1.91556,1.80929,0,0.62008,0.49635,0.49826,0.27946,0.6671,0.49236,0.50861,0.28265,1.66582,1.76792,2.05427,1.94338,0,0.0008416,0.0008416,0.0008416
34,4127.45,1.53395,2.32612,1.92661,1.81797,0,0.79331,0.45253,0.52281,0.28278,0.77915,0.45317,0.51818,0.28938,1.72796,1.73931,1.9433,1.97703,0,0.00083665,0.00083665,0.00083665
35,4248.63,1.5131,2.2856,1.88554,1.78971,0,0.45185,0.55382,0.51041,0.28052,0.47616,0.5032,0.50287,0.27732,1.63288,1.7248,1.95031,1.93992,0,0.0008317,0.0008317,0.0008317
36,4369.63,1.527,2.27134,1.8814,1.80747,0,0.5189,0.55941,0.53366,0.29857,0.50801,0.54447,0.5044,0.28598,1.64956,1.66882,1.96937,1.96046,0,0.00082675,0.00082675,0.00082675
37,4490.43,1.49033,2.30133,1.886,1.77174,0,0.60043,0.53388,0.54982,0.29926,0.53724,0.54669,0.53657,0.3018,1.61572,1.67425,1.86022,1.93196,0,0.0008218,0.0008218,0.0008218
38,4611.32,1.47426,2.24684,1.82998,1.7691,0,0.73902,0.49621,0.54655,0.29474,0.74798,0.50863,0.55171,0.30565,1.61387,1.67779,1.9701,1.92959,0,0.00081685,0.00081685,0.00081685
39,4732.78,1.47108,2.24298,1.83968,1.75781,0,0.54374,0.54395,0.52493,0.30163,0.54275,0.52792,0.51852,0.30708,1.59827,1.6484,1.85723,1.87331,0,0.0008119,0.0008119,0.0008119
40,4854.71,1.45657,2.23782,1.84228,1.75775,0,0.6536,0.51438,0.53309,0.30729,0.59004,0.55046,0.54837,0.31317,1.56061,1.67711,1.82304,1.88608,0,0.00080695,0.00080695,0.00080695
41,4976.18,1.45121,2.19265,1.83235,1.75009,0,0.59749,0.51438,0.52331,0.2934,0.56716,0.5069,0.50652,0.27775,1.59755,1.82742,1.79897,1.8829,0,0.000802,0.000802,0.000802
42,5097.83,1.44034,2.23531,1.81023,1.73933,0,0.51322,0.55056,0.52329,0.31492,0.52752,0.53353,0.51555,0.302,1.57421,1.75281,1.84356,1.86889,0,0.00079705,0.00079705,0.00079705
43,5219.21,1.44335,2.22669,1.78996,1.73448,0,0.63035,0.56703,0.58096,0.34458,0.6235,0.52551,0.55349,0.30947,1.51077,1.75527,1.7882,1.81819,0,0.0007921,0.0007921,0.0007921
44,5340.39,1.42776,2.15418,1.75034,1.71993,0,0.66156,0.56079,0.56602,0.31961,0.6594,0.55885,0.55509,0.32373,1.52961,1.59664,1.80796,1.86152,0,0.00078715,0.00078715,0.00078715
45,5462.18,1.40557,2.16904,1.72132,1.70373,0,0.53303,0.57431,0.55652,0.3392,0.55352,0.57238,0.5503,0.32131,1.49081,1.65561,1.8015,1.8182,0,0.0007822,0.0007822,0.0007822
46,5583.75,1.40943,2.16443,1.72425,1.7011,0,0.55296,0.57702,0.56119,0.33477,0.59258,0.55767,0.55646,0.32997,1.59162,1.73367,1.77938,1.85145,0,0.00077725,0.00077725,0.00077725
47,5705.34,1.40565,2.16029,1.73836,1.69776,0,0.55496,0.62754,0.59013,0.3561,0.64915,0.55784,0.56441,0.34229,1.50481,1.59253,1.65623,1.83307,0,0.0007723,0.0007723,0.0007723
48,5827.04,1.38126,2.12218,1.70832,1.68147,0,0.73638,0.55785,0.59681,0.35513,0.722,0.53369,0.57324,0.34584,1.47937,1.58588,1.64383,1.76607,0,0.00076735,0.00076735,0.00076735
49,5948.5,1.37113,2.12964,1.68408,1.67578,0,0.57541,0.59557,0.583,0.34677,0.60427,0.55535,0.5653,0.33936,1.46319,1.57938,1.75916,1.79157,0,0.0007624,0.0007624,0.0007624
50,6070.4,1.37996,2.13309,1.68646,1.67939,0,0.54364,0.60611,0.58208,0.35168,0.53538,0.59856,0.56892,0.34106,1.49221,1.59558,1.67181,1.8098,0,0.00075745,0.00075745,0.00075745
51,6191.35,1.38713,2.17429,1.72479,1.68768,0,0.5785,0.59453,0.57637,0.34199,0.63969,0.54624,0.56509,0.33081,1.5234,1.60386,1.69144,1.81839,0,0.0007525,0.0007525,0.0007525
52,6312.54,1.35623,2.08923,1.67412,1.67186,0,0.74077,0.53794,0.59216,0.37038,0.74102,0.54669,0.58646,0.34769,1.4324,1.56968,1.69047,1.75048,0,0.00074755,0.00074755,0.00074755
53,6433.97,1.35049,2.1077,1.64356,1.66368,0,0.60217,0.62514,0.61371,0.39296,0.62751,0.58231,0.59445,0.36417,1.43432,1.57656,1.59749,1.72209,0,0.0007426,0.0007426,0.0007426
54,6555.61,1.34951,2.12399,1.64452,1.64449,0,0.67693,0.59808,0.61267,0.40045,0.64911,0.58997,0.59076,0.36173,1.43919,1.57941,1.66584,1.7443,0,0.00073765,0.00073765,0.00073765
55,6677.29,1.35615,2.14203,1.65403,1.65703,0,0.60386,0.61674,0.60863,0.36517,0.58899,0.58903,0.58256,0.33892,1.48154,1.59166,1.62447,1.79756,0,0.0007327,0.0007327,0.0007327
56,6798.46,1.34853,2.10978,1.63157,1.65248,0,0.64962,0.56301,0.5848,0.37067,0.6657,0.57317,0.58239,0.33702,1.39812,1.61283,1.61614,1.7264,0,0.00072775,0.00072775,0.00072775
57,6919.78,1.33793,2.08181,1.62281,1.6461,0,0.66978,0.56269,0.59823,0.36804,0.78669,0.53698,0.59156,0.34226,1.41915,1.54124,1.65986,1.75755,0,0.0007228,0.0007228,0.0007228
58,7040.79,1.32573,2.03822,1.58929,1.62954,0,0.74209,0.59471,0.62792,0.40068,0.7379,0.58289,0.61891,0.37339,1.38832,1.5961,1.59712,1.73523,0,0.00071785,0.00071785,0.00071785
59,7161.94,1.33844,2.0882,1.61724,1.63932,0,0.71109,0.57123,0.60282,0.38144,0.7181,0.56748,0.59405,0.35044,1.3838,1.56552,1.58687,1.70263,0,0.0007129,0.0007129,0.0007129
60,7282.85,1.33086,2.07055,1.60191,1.63516,0,0.67996,0.59087,0.60512,0.37838,0.677,0.56621,0.57757,0.3573,1.43289,1.50913,1.58205,1.71714,0,0.00070795,0.00070795,0.00070795
61,7404.26,1.32514,2.06504,1.60638,1.63074,0,0.70124,0.58396,0.62283,0.39265,0.6999,0.57734,0.62004,0.37493,1.40683,1.5217,1.51428,1.71184,0,0.000703,0.000703,0.000703
62,7525.87,1.31761,2.07273,1.58942,1.61112,0,0.67429,0.60069,0.60469,0.38285,0.64713,0.60888,0.59351,0.34906,1.41475,1.58823,1.57208,1.69342,0,0.00069805,0.00069805,0.00069805
63,7647.28,1.29823,2.02794,1.5582,1.60224,0,0.78469,0.56038,0.61615,0.38802,0.76906,0.54928,0.59752,0.36569,1.36946,1.48892,1.51306,1.67883,0,0.0006931,0.0006931,0.0006931
64,7768.14,1.31382,2.03435,1.55294,1.61102,0,0.66312,0.59064,0.62714,0.4082,0.72961,0.55159,0.61213,0.37934,1.36514,1.56919,1.54538,1.66106,0,0.00068815,0.00068815,0.00068815
65,7889.23,1.30223,2.05065,1.56119,1.59442,0,0.66028,0.61851,0.60573,0.39864,0.62614,0.59101,0.59163,0.35301,1.36529,1.54053,1.5179,1.69414,0,0.0006832,0.0006832,0.0006832
66,8010.38,1.29819,2.03946,1.55243,1.59576,0,0.80007,0.54455,0.61009,0.40397,0.77506,0.54617,0.58434,0.36921,1.32747,1.54318,1.54805,1.67409,0,0.00067825,0.00067825,0.00067825
67,8131.74,1.28358,2.02022,1.53018,1.59725,0,0.70011,0.5908,0.60934,0.38473,0.66034,0.58761,0.5896,0.35926,1.38607,1.5089,1.57406,1.71966,0,0.0006733,0.0006733,0.0006733
68,8252.63,1.27823,2.01175,1.5227,1.58077,0,0.67691,0.61804,0.61954,0.4026,0.66989,0.61195,0.61612,0.38171,1.36284,1.53892,1.54922,1.6543,0,0.00066835,0.00066835,0.00066835
69,8374.05,1.28794,2.01934,1.54663,1.59176,0,0.63273,0.61114,0.63068,0.40024,0.66468,0.59501,0.62149,0.38458,1.40452,1.52271,1.51577,1.6861,0,0.0006634,0.0006634,0.0006634
70,8495.39,1.28236,2.01066,1.52364,1.58649,0,0.6307,0.62649,0.61247,0.39924,0.61935,0.62882,0.60188,0.36946,1.35895,1.49527,1.49846,1.66039,0,0.00065845,0.00065845,0.00065845
71,8616.92,1.27453,2.0289,1.50794,1.57489,0,0.69717,0.62912,0.64351,0.41769,0.6828,0.61537,0.62164,0.38691,1.39177,1.51897,1.5114,1.66238,0,0.0006535,0.0006535,0.0006535
72,8738.48,1.26921,1.99877,1.51045,1.57379,0,0.68611,0.5805,0.62981,0.41213,0.69452,0.55641,0.6144,0.37701,1.35645,1.53655,1.48885,1.6504,0,0.00064855,0.00064855,0.00064855
73,8859.96,1.26757,2.01146,1.52035,1.57605,0,0.70997,0.60631,0.624,0.41905,0.67031,0.60494,0.60641,0.38352,1.31884,1.53333,1.53818,1.64806,0,0.0006436,0.0006436,0.0006436
74,8981.58,1.25726,1.98735,1.4962,1.56047,0,0.56567,0.65603,0.61873,0.41309,0.55247,0.64673,0.60394,0.37185,1.33841,1.52979,1.51376,1.64898,0,0.00063865,0.00063865,0.00063865
75,9102.91,1.25482,1.96641,1.4899,1.56473,0,0.69447,0.62791,0.64717,0.41891,0.68737,0.62008,0.63684,0.37897,1.29956,1.50894,1.5047,1.63545,0,0.0006337,0.0006337,0.0006337
76,9224.51,1.26384,1.98801,1.47889,1.56781,0,0.66888,0.61757,0.64424,0.42709,0.67451,0.61658,0.63378,0.39655,1.32497,1.45571,1.46696,1.66971,0,0.00062875,0.00062875,0.00062875
77,9346.17,1.24615,1.97853,1.47734,1.55602,0,0.77208,0.54503,0.63286,0.42053,0.77208,0.54503,0.62157,0.37867,1.32984,1.50096,1.52701,1.6411,0,0.0006238,0.0006238,0.0006238
78,9468.02,1.2474,1.98127,1.4657,1.54521,0,0.74406,0.6216,0.65706,0.44973,0.76827,0.58268,0.6382,0.4058,1.27787,1.49147,1.45554,1.61804,0,0.00061885,0.00061885,0.00061885
79,9589.49,1.25782,1.97021,1.46558,1.5538,0,0.66477,0.65009,0.65323,0.42971,0.76945,0.57051,0.63132,0.39506,1.34077,1.48627,1.43929,1.63882,0,0.0006139,0.0006139,0.0006139
80,9711.09,1.24921,1.98121,1.47837,1.55841,0,0.7067,0.6295,0.66754,0.43901,0.70089,0.62559,0.65496,0.40218,1.31284,1.50155,1.42989,1.62745,0,0.00060895,0.00060895,0.00060895
81,9832.48,1.22202,1.96431,1.4378,1.54829,0,0.69566,0.58178,0.64468,0.43139,0.66706,0.57987,0.62853,0.3892,1.30795,1.49737,1.49783,1.65104,0,0.000604,0.000604,0.000604
82,9953.91,1.21774,1.90366,1.42398,1.53142,0,0.67263,0.65581,0.65184,0.4433,0.65568,0.61345,0.63072,0.4023,1.28513,1.50143,1.46892,1.59151,0,0.00059905,0.00059905,0.00059905
83,10075.4,1.21743,1.94922,1.43967,1.5356,0,0.75038,0.60321,0.64773,0.43269,0.72351,0.59304,0.62476,0.38466,1.31681,1.50189,1.43194,1.64926,0,0.0005941,0.0005941,0.0005941
84,10196.9,1.22029,1.95765,1.46959,1.54605,0,0.76114,0.59499,0.6302,0.43247,0.73638,0.57897,0.61338,0.39044,1.28676,1.49105,1.49613,1.6439,0,0.00058915,0.00058915,0.00058915
85,10318.3,1.21616,1.92084,1.43284,1.52602,0,0.64321,0.64121,0.64319,0.43123,0.62287,0.62639,0.61517,0.38505,1.28081,1.52472,1.45883,1.62632,0,0.0005842,0.0005842,0.0005842
86,10439.8,1.21427,1.92984,1.41548,1.52444,0,0.60627,0.68432,0.65002,0.42533,0.68421,0.59474,0.62645,0.38725,1.27723,1.50546,1.40672,1.60436,0,0.00057925,0.00057925,0.00057925
87,10561.5,1.20924,1.9152,1.42536,1.5182,0,0.65437,0.6364,0.64405,0.4414,0.65872,0.63524,0.64422,0.40833,1.27008,1.48867,1.49157,1.59045,0,0.0005743,0.0005743,0.0005743
88,10683.3,1.21319,1.96046,1.41857,1.51954,0,0.66533,0.63372,0.66008,0.45985,0.69474,0.60253,0.63703,0.40925,1.22805,1.49493,1.35484,1.56663,0,0.00056935,0.00056935,0.00056935
89,10804.7,1.21763,1.93389,1.42575,1.53278,0,0.67545,0.64471,0.65885,0.44827,0.69384,0.60697,0.62992,0.40679,1.29011,1.47008,1.43734,1.60947,0,0.0005644,0.0005644,0.0005644
90,10926,1.19026,1.90624,1.39832,1.50073,0,0.72155,0.63274,0.6726,0.45677,0.71108,0.62726,0.65838,0.41107,1.22047,1.47474,1.37667,1.54202,0,0.00055945,0.00055945,0.00055945
91,11047.4,1.20358,1.90089,1.38554,1.52006,0,0.65578,0.66245,0.65777,0.46314,0.72151,0.6093,0.65434,0.4221,1.23475,1.46288,1.36089,1.56691,0,0.0005545,0.0005545,0.0005545
92,11168.8,1.20224,1.92535,1.40465,1.51736,0,0.65187,0.64813,0.66506,0.46622,0.75094,0.57771,0.6424,0.41328,1.23258,1.48399,1.3715,1.57918,0,0.00054955,0.00054955,0.00054955
93,11290,1.20837,1.92763,1.37139,1.52528,0,0.75261,0.62708,0.65686,0.45147,0.73599,0.61244,0.6443,0.40388,1.25322,1.45641,1.3926,1.59039,0,0.0005446,0.0005446,0.0005446
94,11411.5,1.17922,1.90275,1.38241,1.50241,0,0.67568,0.65741,0.65967,0.44585,0.66106,0.66001,0.63889,0.40348,1.2453,1.44775,1.3894,1.58425,0,0.00053965,0.00053965,0.00053965
95,11533.3,1.17538,1.87906,1.35684,1.49826,0,0.73699,0.62531,0.65817,0.45084,0.73448,0.61165,0.63876,0.40789,1.22871,1.48857,1.4342,1.59581,0,0.0005347,0.0005347,0.0005347
96,11654.8,1.17359,1.90117,1.37066,1.5024,0,0.83662,0.60246,0.6818,0.45865,0.82297,0.59388,0.66215,0.42446,1.27777,1.50222,1.40308,1.62332,0,0.00052975,0.00052975,0.00052975
97,11776.4,1.16144,1.84136,1.34669,1.48694,0,0.65889,0.65681,0.66458,0.46564,0.6711,0.66002,0.66113,0.41935,1.24251,1.4872,1.35079,1.54873,0,0.0005248,0.0005248,0.0005248
98,11897.8,1.18266,1.90239,1.37934,1.50502,0,0.65529,0.66264,0.65984,0.45139,0.68037,0.63924,0.64278,0.406,1.26012,1.44744,1.42682,1.58542,0,0.00051985,0.00051985,0.00051985
99,12019.2,1.15761,1.85294,1.32578,1.4905,0,0.6343,0.66912,0.67302,0.46609,0.64074,0.66797,0.66919,0.41856,1.23781,1.45801,1.34498,1.56169,0,0.0005149,0.0005149,0.0005149
100,12140,1.18664,1.89427,1.36051,1.49726,0,0.67419,0.66506,0.67082,0.46717,0.67752,0.65199,0.65102,0.41218,1.22815,1.47818,1.35635,1.53278,0,0.00050995,0.00050995,0.00050995
101,12261.2,1.1806,1.89717,1.37308,1.50098,0,0.71026,0.64671,0.66767,0.4673,0.66532,0.64473,0.65329,0.41704,1.22421,1.49296,1.33861,1.542,0,0.000505,0.000505,0.000505
102,12382.5,1.13015,1.83096,1.30902,1.47031,0,0.69717,0.64679,0.67398,0.46963,0.66948,0.66474,0.66518,0.41303,1.22052,1.46007,1.32497,1.51704,0,0.00050005,0.00050005,0.00050005
103,12503.8,1.1481,1.8394,1.32386,1.46642,0,0.7117,0.66555,0.68232,0.47132,0.71871,0.64809,0.65811,0.41886,1.23937,1.52118,1.3555,1.57185,0,0.0004951,0.0004951,0.0004951
104,12625.7,1.1465,1.81302,1.30396,1.4666,0,0.75659,0.62309,0.67016,0.47335,0.75677,0.62804,0.66488,0.41355,1.1997,1.47216,1.32255,1.52817,0,0.00049015,0.00049015,0.00049015
105,12746.9,1.16972,1.85425,1.3094,1.48891,0,0.71247,0.65526,0.65921,0.45689,0.70119,0.63994,0.64407,0.41059,1.20501,1.45309,1.36953,1.54912,0,0.0004852,0.0004852,0.0004852
106,12868.7,1.13653,1.84495,1.29501,1.46714,0,0.69659,0.6437,0.66339,0.45237,0.67899,0.63482,0.64004,0.40934,1.20477,1.46821,1.36997,1.55877,0,0.00048025,0.00048025,0.00048025
107,12990.6,1.13818,1.85691,1.3089,1.46399,0,0.67596,0.6429,0.66166,0.45785,0.6772,0.63938,0.64878,0.40653,1.19822,1.46437,1.33503,1.54762,0,0.0004753,0.0004753,0.0004753
108,13112,1.14726,1.82569,1.32746,1.4806,0,0.71348,0.63814,0.65595,0.45981,0.70179,0.63761,0.64491,0.41204,1.21123,1.45941,1.34633,1.554,0,0.00047035,0.00047035,0.00047035
109,13233.7,1.13831,1.85647,1.31124,1.46605,0,0.7283,0.65097,0.67985,0.47484,0.71051,0.63918,0.64675,0.41796,1.20006,1.45015,1.34554,1.54335,0,0.0004654,0.0004654,0.0004654
110,13355,1.13083,1.80094,1.283,1.46326,0,0.70788,0.64759,0.66335,0.46474,0.70236,0.64108,0.64705,0.41991,1.22053,1.49529,1.34914,1.55132,0,0.00046045,0.00046045,0.00046045
111,13476.4,1.14083,1.82841,1.29825,1.4698,0,0.70476,0.63015,0.65437,0.462,0.62582,0.6606,0.64351,0.41304,1.19625,1.47338,1.34797,1.56092,0,0.0004555,0.0004555,0.0004555
112,13598.3,1.15757,1.86262,1.31931,1.47139,0,0.69743,0.64123,0.66489,0.46683,0.69016,0.6317,0.64917,0.42099,1.20283,1.48067,1.35598,1.54758,0,0.00045055,0.00045055,0.00045055
113,13719.5,1.11697,1.81202,1.2755,1.44641,0,0.74336,0.6395,0.68201,0.47214,0.73265,0.63683,0.66447,0.41598,1.19461,1.44857,1.31193,1.55599,0,0.0004456,0.0004456,0.0004456
114,13841.1,1.13213,1.83082,1.26743,1.46318,0,0.69725,0.67327,0.68608,0.47723,0.71773,0.66687,0.67458,0.42774,1.18451,1.46962,1.2828,1.50502,0,0.00044065,0.00044065,0.00044065
115,13962.3,1.13263,1.83614,1.29709,1.45878,0,0.73983,0.63178,0.68418,0.47626,0.73101,0.62839,0.66288,0.41824,1.17197,1.45814,1.26069,1.50295,0,0.0004357,0.0004357,0.0004357
116,14083.2,1.11904,1.82374,1.27172,1.44951,0,0.69899,0.63954,0.68331,0.47981,0.69845,0.64681,0.67029,0.42354,1.18123,1.46945,1.26409,1.51109,0,0.00043075,0.00043075,0.00043075
117,14204,1.12033,1.80322,1.28094,1.45648,0,0.73659,0.63655,0.6863,0.47776,0.76539,0.59745,0.66789,0.43125,1.19044,1.45096,1.27315,1.50814,0,0.0004258,0.0004258,0.0004258
118,14324.9,1.11525,1.80929,1.25391,1.44872,0,0.67867,0.65643,0.67138,0.4752,0.73039,0.60749,0.65586,0.42437,1.18852,1.4586,1.31285,1.53159,0,0.00042085,0.00042085,0.00042085
119,14445.8,1.09807,1.79108,1.25337,1.45271,0,0.74711,0.63558,0.68409,0.46689,0.73623,0.63131,0.66494,0.42391,1.20896,1.47228,1.31227,1.54522,0,0.0004159,0.0004159,0.0004159
120,14566.7,1.11354,1.79259,1.24592,1.44419,0,0.73058,0.64653,0.67643,0.46646,0.72759,0.64239,0.66688,0.42239,1.18038,1.48948,1.33015,1.50913,0,0.00041095,0.00041095,0.00041095
121,14687.8,1.09983,1.78184,1.25109,1.42739,0,0.72347,0.64796,0.68307,0.47649,0.77923,0.61669,0.6733,0.42661,1.17455,1.46779,1.31421,1.51695,0,0.000406,0.000406,0.000406
122,14809.2,1.10489,1.77355,1.24967,1.43537,0,0.72819,0.63993,0.67897,0.48384,0.71734,0.63462,0.66379,0.42364,1.17013,1.50869,1.31373,1.50661,0,0.00040105,0.00040105,0.00040105
123,14929.6,1.11012,1.78737,1.25151,1.446,0,0.64735,0.67706,0.67576,0.4778,0.74706,0.61241,0.66197,0.42203,1.17198,1.47725,1.30117,1.48918,0,0.0003961,0.0003961,0.0003961
124,15050.4,1.10344,1.78075,1.22291,1.43407,0,0.66645,0.66413,0.68184,0.48886,0.81337,0.58584,0.66919,0.43285,1.15091,1.50004,1.28702,1.47142,0,0.00039115,0.00039115,0.00039115
125,15171.7,1.1035,1.75975,1.22093,1.43873,0,0.73294,0.65397,0.67599,0.48282,0.72696,0.65705,0.66655,0.4259,1.15655,1.45912,1.28697,1.49346,0,0.0003862,0.0003862,0.0003862
